insee_code;nb_households;nb_inhabitants;consumption_units;median_income;taxable_households_rate;solo_median_income;family_median_income
02177;56.0;139.0;92.0;23250.0;;;
02178;43.0;109.0;72.1;22740.0;;;
02179;154.0;384.0;253.6;23450.0;;;
02180;287.0;749.0;489.2;22150.0;;;
02181;;;;;;;
02182;57.0;135.0;91.6;20280.0;;;
02183;76.0;193.0;127.9;24510.0;;;
02184;123.0;287.0;194.7;21220.0;;;
02185;152.0;402.0;263.5;23140.0;;;
02186;558.0;1194.0;846.0;24080.0;;;
02187;502.0;1152.0;790.7;24590.0;;;
02188;65.0;140.0;98.5;20520.0;;;
02189;142.0;324.0;222.6;20150.0;;;
02190;230.0;558.0;375.6;22790.0;;;
02191;212.0;483.0;333.4;22990.0;;;
02192;144.0;374.0;245.3;22180.0;;;
02193;;;;;;;
02194;84.0;190.0;133.0;19560.0;;;
02195;348.0;924.0;605.7;24060.0;;;
02196;134.0;285.0;203.3;25390.0;;;
02197;207.0;519.0;344.0;23510.0;;;
02198;96.0;250.0;164.8;23230.0;;;
02199;231.0;612.0;395.6;21930.0;;;
02200;;;;;;;
02201;144.0;381.0;247.3;24510.0;;;
02203;507.0;1210.0;818.0;20580.0;;;
02204;;;;;;;
02205;82.0;212.0;137.0;22400.0;;;
02206;;;;;;;
02207;83.0;218.0;142.3;23680.0;;;
02208;110.0;266.0;180.5;24070.0;;;
02209;276.0;604.0;419.1;22080.0;;;
02210;144.0;378.0;247.1;22960.0;;;
02211;137.0;348.0;225.9;22530.0;;;
02212;292.0;658.0;459.9;22270.0;;;
02213;131.0;328.0;218.7;22390.0;;;
02214;;;;;;;
02215;320.0;793.0;526.4;22490.0;;;
02216;134.0;330.0;220.9;24090.0;;;
02217;387.0;856.0;596.5;22120.0;;;
02218;256.0;621.0;416.0;22440.0;;;
02219;70.0;180.0;117.4;20440.0;;;
02220;180.0;452.0;296.9;22040.0;;;
02221;58.0;147.0;97.0;24820.0;;;
02222;;;;;;;
02223;124.0;307.0;205.3;21900.0;;;
02224;137.0;361.0;235.4;21440.0;;;
02225;;;;;;;
02226;788.0;1828.0;1262.7;22730.0;;;
02227;54.0;144.0;92.0;22630.0;;;
02228;126.0;321.0;209.3;21750.0;;;
02229;;;;;;;
02230;74.0;168.0;115.1;21890.0;;;
02231;364.0;902.0;595.1;20170.0;;;
02232;82.0;196.0;131.6;22930.0;;;
02233;58.0;124.0;87.9;22370.0;;;
02234;;;;;;;
02235;51.0;129.0;84.5;20300.0;;;
02236;130.0;340.0;221.0;20610.0;;;
02237;589.0;1347.0;916.0;20300.0;;;
02238;722.0;1713.0;1153.0;20740.0;;;
02239;461.0;1107.0;743.6;20650.0;;;
02240;87.0;203.0;139.0;21140.0;;;
02241;;;;;;;
02242;258.0;595.0;407.4;23730.0;;;
02243;1292.0;2870.0;1987.4;20820.0;-13.0;20320.0;23200.0
02244;;;;;;;
02245;684.0;1629.0;1102.0;21430.0;;;
02246;240.0;570.0;384.3;21670.0;;;
02248;57.0;143.0;94.0;18830.0;;;
02249;43.0;104.0;69.3;23420.0;;;
02250;;;;;;;
02251;;;;;;;
02252;;;;;;;
02253;150.0;391.0;254.8;24260.0;;;
02254;51.0;133.0;88.0;24460.0;;;
02255;59.0;146.0;95.5;20660.0;;;
02256;50.0;119.0;79.2;20490.0;;;
02257;180.0;434.0;292.0;27180.0;;;
02258;151.0;379.0;251.8;22140.0;;;
02259;156.0;388.0;261.9;25610.0;;;
02260;249.0;585.0;394.8;19930.0;;;
02261;169.0;387.0;266.0;21950.0;;;
02262;86.0;215.0;144.0;22500.0;;;
02263;46.0;111.0;74.8;23820.0;;;
02264;299.0;714.0;483.1;19340.0;;;
02265;;;;;;;
02266;;;;;;;
02267;115.0;280.0;187.7;23120.0;;;
02268;268.0;663.0;438.3;24440.0;;;
02269;54.0;136.0;89.1;21180.0;;;
02270;67.0;167.0;109.0;21140.0;;;
02271;50.0;123.0;81.3;18840.0;;;
02272;;;;;;;
02273;80.0;194.0;130.4;22730.0;;;
02274;70.0;161.0;112.0;20730.0;;;
02275;139.0;306.0;213.0;16390.0;;;
02276;57.0;121.0;86.3;22940.0;;;
02277;138.0;362.0;238.7;21260.0;;;
02278;;;;;;;
02279;235.0;574.0;388.9;24860.0;;;
02280;154.0;405.0;263.5;24460.0;;;
02281;96.0;252.0;165.3;24210.0;;;
02282;176.0;420.0;284.9;21000.0;;;
02283;117.0;277.0;187.7;19790.0;;;
02284;;;;;;;
02286;364.0;852.0;578.3;21000.0;;;
02287;466.0;1081.0;744.2;24790.0;;;
02288;149.0;350.0;237.2;21550.0;;;
02289;173.0;398.0;274.8;24830.0;;;
02290;1105.0;2588.0;1770.6;23660.0;-16.1;;26550.0
02291;159.0;407.0;268.5;21190.0;;;
02292;582.0;1313.0;909.7;21900.0;;;
02293;223.0;535.0;362.7;21120.0;;;
02294;84.0;193.0;133.0;25310.0;;;
02295;366.0;823.0;569.2;19530.0;;;
02296;450.0;1093.0;739.2;23170.0;;;
02297;47.0;119.0;78.2;23220.0;;;
02298;661.0;1407.0;993.0;19940.0;;;
02299;228.0;530.0;360.1;22270.0;;;
02302;128.0;354.0;226.1;24050.0;;;
02303;288.0;755.0;497.3;32330.0;;;
02304;1178.0;2407.0;1700.4;16210.0;-10.4;17420.0;21660.0
02305;1296.0;2791.0;1952.0;19780.0;-11.8;18400.0;22220.0
02306;223.0;544.0;364.1;20600.0;;;
02307;882.0;1914.0;1337.0;22930.0;;;
02308;200.0;479.0;324.2;19670.0;;;
02309;261.0;649.0;428.1;21460.0;;;
02310;113.0;264.0;181.6;23300.0;;;
02311;53.0;122.0;82.4;22350.0;;;
02312;433.0;1115.0;724.6;21260.0;;;
02313;171.0;442.0;290.7;21670.0;;;
02315;642.0;1547.0;1039.0;21150.0;;;
02316;61.0;144.0;99.5;26560.0;;;
02317;85.0;202.0;137.3;26590.0;;;
02318;616.0;1347.0;942.3;20330.0;;;
02319;190.0;484.0;320.0;20590.0;;;
02320;104.0;245.0;168.5;26300.0;;;
02321;369.0;884.0;593.8;22120.0;;;
02322;155.0;386.0;258.4;24950.0;;;
02323;55.0;148.0;93.3;23020.0;;;
02324;118.0;286.0;191.4;21680.0;;;
02326;201.0;484.0;327.6;23650.0;;;
02327;65.0;167.0;108.5;18850.0;;;
02328;232.0;540.0;372.5;24890.0;;;
02329;169.0;404.0;272.1;24060.0;;;
02330;194.0;436.0;305.4;26360.0;;;
02331;52.0;116.0;80.5;20060.0;;;
02332;104.0;243.0;165.5;22610.0;;;
02333;65.0;153.0;102.6;20060.0;;;
02334;1237.0;2878.0;1962.1;19180.0;-12.8;;21680.0
02335;81.0;183.0;126.1;22200.0;;;
02336;381.0;971.0;644.3;23400.0;;;
02337;77.0;194.0;129.9;21010.0;;;
02338;101.0;239.0;161.2;21240.0;;;
02339;263.0;670.0;440.2;23210.0;;;
02340;2298.0;5183.0;3583.9;20850.0;-11.9;20520.0;23950.0
02341;110.0;265.0;180.6;22290.0;;;
02342;56.0;138.0;94.0;22010.0;;;
02343;;;;;;;
02345;;;;;;;
02346;282.0;633.0;440.9;21480.0;;;
02347;195.0;431.0;304.5;25850.0;;;
02349;;;;;;;
02350;56.0;133.0;88.3;20470.0;;;
02351;52.0;133.0;86.8;24670.0;;;
02352;242.0;550.0;376.7;20460.0;;;
02353;128.0;277.0;195.5;21860.0;;;
02354;;;;;;;
02355;417.0;1051.0;695.9;24170.0;;;
02356;81.0;240.0;148.5;20880.0;;;
02357;;;;;;;
02358;141.0;331.0;224.6;20440.0;;;
02359;523.0;1272.0;844.1;22150.0;;;
02360;1152.0;2700.0;1830.8;23040.0;-14.5;;25380.0
02361;2067.0;4153.0;2992.6;17320.0;-11.6;16630.0;20580.0
02362;100.0;247.0;163.9;23070.0;;;
02363;180.0;390.0;276.2;21020.0;;;
02364;95.0;231.0;155.6;25500.0;;;
02366;124.0;310.0;205.0;19940.0;;;
02367;65.0;172.0;112.8;23430.0;;;
02368;222.0;592.0;389.9;22430.0;;;
02369;106.0;240.0;164.7;18870.0;;;
02370;219.0;562.0;369.9;21310.0;;;
02371;767.0;1590.0;1134.8;21470.0;;;
02372;149.0;380.0;250.1;22960.0;;;
02373;95.0;221.0;150.2;23070.0;;;
02374;358.0;811.0;558.0;19980.0;;;
02375;60.0;178.0;111.6;24030.0;;;
02376;67.0;162.0;107.3;23470.0;;;
02377;56.0;136.0;91.2;19340.0;;;
02378;58.0;138.0;94.0;20120.0;;;
02379;84.0;195.0;134.7;19680.0;;;
02380;;;;;;;
02381;3803.0;7656.0;5494.9;16460.0;-10.6;16160.0;20470.0
02382;578.0;1407.0;947.6;23890.0;;;
02383;601.0;1388.0;953.3;25090.0;;;
02384;;;;;;;
02385;70.0;184.0;119.4;19820.0;;;
02386;93.0;204.0;142.0;19670.0;;;
02387;438.0;1056.0;711.4;24980.0;;;
02388;87.0;206.0;139.1;19850.0;;;
02389;283.0;644.0;443.4;22640.0;;;
02390;106.0;257.0;172.9;22430.0;;;
02391;85.0;215.0;140.6;20940.0;;;
02392;131.0;333.0;220.9;23280.0;;;
02393;58.0;145.0;96.2;22980.0;;;
02395;59.0;129.0;90.2;22350.0;;;
02396;;;;;;;
02397;522.0;1196.0;817.6;21880.0;;;
02398;106.0;286.0;186.4;22680.0;;;
02399;208.0;566.0;364.2;23300.0;;;
02400;61.0;148.0;99.7;20710.0;;;
02401;88.0;210.0;141.9;22620.0;;;
02402;;;;;;;
02403;111.0;258.0;178.6;18960.0;;;
02404;68.0;169.0;112.7;22660.0;;;
02405;214.0;544.0;360.2;21980.0;;;
02406;52.0;118.0;81.4;24000.0;;;
02407;82.0;210.0;139.4;24570.0;;;
02408;11004.0;21949.0;15754.0;18000.0;-13.2;18240.0;23320.0
02409;114.0;268.0;182.6;21020.0;;;
02410;98.0;256.0;168.0;27080.0;;;
02411;75.0;223.0;139.2;23690.0;;;
02412;;;;;;;
02413;103.0;240.0;164.7;25020.0;;;
02414;84.0;196.0;134.6;20140.0;;;
02415;57.0;161.0;102.2;25870.0;;;
02416;178.0;396.0;272.9;19550.0;;;
02417;46.0;119.0;78.3;21140.0;;;
02418;93.0;232.0;152.3;21980.0;;;
02419;109.0;259.0;177.0;24190.0;;;
02420;330.0;786.0;536.1;25460.0;;;
02421;;;;;;;
02422;327.0;764.0;518.0;19450.0;;;
02423;174.0;434.0;289.6;23010.0;;;
02424;46.0;113.0;75.9;24490.0;;;
02425;64.0;176.0;112.1;20640.0;;;
02426;224.0;566.0;374.7;22780.0;;;
02427;56.0;139.0;92.5;20630.0;;;
02428;;;;;;;
02429;42.0;112.0;71.9;24400.0;;;
02430;532.0;1105.0;786.6;20300.0;;;
02431;177.0;399.0;277.5;21450.0;;;
02432;78.0;181.0;125.1;22500.0;;;
02433;97.0;224.0;154.4;20650.0;;;
02435;;;;;;;
02438;110.0;254.0;174.7;23520.0;;;
02439;455.0;1179.0;770.0;22130.0;;;
02440;56.0;146.0;96.2;21380.0;;;
02441;92.0;214.0;145.0;24490.0;;;
02442;;;;;;;
02443;78.0;200.0;132.3;26090.0;;;
02444;50.0;124.0;82.8;20060.0;;;
02445;118.0;257.0;180.4;21120.0;;;
02446;41.0;111.0;72.8;23530.0;;;
02447;55.0;135.0;91.0;20230.0;;;
02448;47.0;108.0;75.0;20690.0;;;
02449;;;;;;;
02450;147.0;366.0;241.3;18980.0;;;
02451;53.0;134.0;86.2;20670.0;;;
02452;93.0;250.0;162.0;24660.0;;;
02453;173.0;410.0;277.5;22110.0;;;
02454;155.0;416.0;268.9;21430.0;;;
02455;80.0;184.0;126.5;22820.0;;;
02456;136.0;303.0;211.4;20770.0;;;
02457;165.0;399.0;269.7;19640.0;;;
02458;331.0;802.0;538.2;23090.0;;;
02459;70.0;167.0;115.7;30430.0;;;
02460;93.0;203.0;142.8;20840.0;;;
02461;143.0;343.0;233.4;22600.0;;;
02462;95.0;221.0;150.4;21480.0;;;
02463;;;;;;;
02464;142.0;369.0;241.0;22820.0;;;
02465;215.0;529.0;350.4;22820.0;;;
02466;56.0;129.0;87.5;23910.0;;;
02467;;;;;;;
02468;936.0;2050.0;1430.2;18670.0;-12.3;;22960.0
02469;198.0;461.0;312.8;18610.0;;;
02470;173.0;389.0;268.4;18720.0;;;
02471;54.0;120.0;83.6;22900.0;;;
02472;172.0;413.0;275.3;20880.0;;;
02473;78.0;201.0;130.7;21250.0;;;
02474;165.0;423.0;277.3;21470.0;;;
02476;260.0;652.0;432.4;19330.0;;;
02477;408.0;957.0;656.3;25170.0;;;
02478;108.0;279.0;183.0;21910.0;;;
02480;129.0;303.0;204.0;23300.0;;;
02481;184.0;450.0;306.2;30400.0;;;
02482;;;;;;;
02483;216.0;511.0;348.7;24540.0;;;
02484;203.0;497.0;330.2;21980.0;;;
02485;42.0;106.0;70.8;30210.0;;;
02486;;;;;;;
02487;256.0;622.0;423.5;23870.0;;;
02488;68.0;160.0;108.4;21240.0;;;
02489;136.0;350.0;228.5;26560.0;;;
02490;55.0;117.0;82.6;28320.0;;;
02491;135.0;319.0;215.4;21230.0;;;
02492;186.0;459.0;308.0;20550.0;;;
02493;96.0;209.0;147.0;22380.0;;;
02494;54.0;123.0;85.1;23550.0;;;
02495;416.0;980.0;661.7;21680.0;;;
02496;38.0;102.0;67.0;23670.0;;;
02497;457.0;1104.0;745.2;23910.0;;;
02498;322.0;745.0;506.8;22150.0;;;
02499;;;;;;;
02500;327.0;790.0;534.4;20690.0;;;
02501;;;;;;;
02502;545.0;1090.0;788.6;18140.0;;;
02503;343.0;802.0;546.8;19460.0;;;
02504;659.0;1531.0;1036.1;21160.0;;;
02505;80.0;199.0;131.8;24210.0;;;
02506;88.0;203.0;140.6;25720.0;;;
02507;;;;;;;
02508;53.0;130.0;86.3;23470.0;;;
02509;63.0;165.0;107.4;20750.0;;;
02510;59.0;130.0;91.3;25900.0;;;
02511;120.0;291.0;195.5;21250.0;;;
02512;110.0;255.0;173.5;23710.0;;;
02513;70.0;147.0;103.1;21430.0;;;
02514;275.0;680.0;453.2;23400.0;;;
02515;;;;;;;
02516;;;;;;;
02517;127.0;302.0;203.3;20050.0;;;
02518;112.0;262.0;178.0;22420.0;;;
02519;68.0;179.0;116.5;16470.0;;;
02520;286.0;763.0;491.2;22300.0;;;
02521;497.0;1287.0;840.6;24450.0;;;
02522;;;;;;;
02523;;;;;;;
02524;282.0;689.0;464.2;24070.0;;;
02525;248.0;556.0;385.5;24530.0;;;
02526;;;;;;;
02527;181.0;452.0;300.5;21910.0;;;
02528;99.0;210.0;148.6;24150.0;;;
02529;75.0;182.0;122.0;20830.0;;;
02530;;;;;;;
02531;54.0;135.0;88.5;21510.0;;;
02532;430.0;983.0;674.2;22650.0;;;
02533;58.0;122.0;86.4;23960.0;;;
02534;;;;;;;
02535;46.0;112.0;75.0;21060.0;;;
02536;;;;;;;
02537;68.0;186.0;119.9;20970.0;;;
02538;;;;;;;
02539;281.0;690.0;461.6;21750.0;;;
02540;479.0;1247.0;822.9;24290.0;;;
02541;185.0;423.0;290.0;24860.0;;;
02542;;;;;;;
02543;829.0;1958.0;1323.1;20960.0;;;
02544;257.0;573.0;393.5;19910.0;;;
02545;65.0;156.0;104.4;20610.0;;;
02546;77.0;206.0;133.8;23200.0;;;
02547;;;;;;;
02548;146.0;396.0;255.4;19990.0;;;
02549;376.0;887.0;604.3;24570.0;;;
02550;54.0;127.0;85.4;22090.0;;;
02551;46.0;118.0;76.6;22250.0;;;
02552;67.0;168.0;112.4;23580.0;;;
02553;95.0;216.0;147.1;21680.0;;;
02554;466.0;1117.0;755.4;24400.0;;;
02555;860.0;2022.0;1371.2;21670.0;-13.6;;24970.0
02556;;;;;;;
02557;53.0;133.0;88.2;20740.0;;;
02558;1126.0;2303.0;1650.2;19230.0;-12.9;18320.0;21860.0
02559;205.0;491.0;330.2;19880.0;;;
02560;115.0;252.0;174.9;23890.0;;;
02561;62.0;148.0;102.6;26750.0;;;
02562;86.0;210.0;141.1;21090.0;;;
02563;58.0;139.0;94.6;19860.0;;;
02564;190.0;474.0;318.8;23870.0;;;
02565;120.0;293.0;197.2;22060.0;;;
02566;472.0;1106.0;756.7;23570.0;;;
02567;122.0;277.0;192.5;18230.0;;;
02568;72.0;175.0;117.1;25210.0;;;
02569;172.0;414.0;277.5;20440.0;;;
02570;73.0;195.0;126.5;21320.0;;;
02571;291.0;640.0;449.4;25100.0;;;
02572;193.0;477.0;321.2;25580.0;;;
02573;;;;;;;
02574;557.0;1271.0;872.0;20100.0;;;
02575;719.0;1536.0;1073.6;19410.0;;;
02576;120.0;304.0;201.9;23670.0;;;
02577;40.0;101.0;65.8;25940.0;;;
02578;;;;;;;
02579;58.0;136.0;92.6;21840.0;;;
02580;334.0;760.0;523.8;21090.0;;;
02581;121.0;307.0;201.5;25400.0;;;
02582;;;;;;;
02583;;;;;;;
02584;43.0;114.0;74.6;25250.0;;;
02585;95.0;254.0;166.0;23740.0;;;
02586;67.0;138.0;99.5;23170.0;;;
02587;154.0;370.0;251.0;22150.0;;;
02588;;;;;;;
02589;103.0;266.0;175.3;23270.0;;;
02590;75.0;178.0;121.3;24220.0;;;
02591;57.0;143.0;93.5;20730.0;;;
02592;89.0;213.0;144.6;21550.0;;;
02593;465.0;1108.0;754.5;25110.0;;;
02594;51.0;143.0;92.3;24270.0;;;
02595;57.0;127.0;87.2;24950.0;;;
02596;316.0;773.0;518.2;21830.0;;;
02598;276.0;687.0;463.0;25440.0;;;
02599;109.0;247.0;171.4;22010.0;;;
02600;151.0;335.0;234.5;21230.0;;;
02601;68.0;171.0;113.4;23010.0;;;
02602;734.0;1664.0;1144.5;20050.0;;;
02604;;;;;;;
02605;80.0;193.0;129.7;21620.0;;;
02606;;;;;;;
02607;;;;;;;
02608;211.0;451.0;316.4;18580.0;;;
02609;;;;;;;
02610;307.0;733.0;492.4;24070.0;;;
02612;48.0;107.0;75.7;21710.0;;;
02613;246.0;638.0;414.8;23300.0;;;
02614;93.0;246.0;161.2;21430.0;;;
02615;138.0;368.0;240.2;26860.0;;;
02616;83.0;200.0;135.7;21880.0;;;
02617;192.0;464.0;310.2;21970.0;;;
02618;281.0;666.0;450.8;21040.0;;;
02619;211.0;416.0;303.9;22840.0;;;
02620;130.0;286.0;201.6;22970.0;;;
02621;169.0;408.0;275.2;27390.0;;;
02622;;;;;;;
02623;;;;;;;
02624;118.0;238.0;172.5;22140.0;;;
02625;60.0;147.0;99.9;21870.0;;;
02626;154.0;363.0;245.9;23630.0;;;
02627;49.0;124.0;81.5;22570.0;;;
02628;95.0;233.0;155.9;22960.0;;;
02629;111.0;287.0;186.0;18680.0;;;
02631;169.0;421.0;280.7;20770.0;;;
02632;;;;;;;
02633;;;;;;;
02634;;;;;;;
02635;60.0;149.0;100.6;22420.0;;;
02636;83.0;185.0;128.5;24990.0;;;
02637;127.0;272.0;193.8;25460.0;;;
02638;93.0;229.0;152.9;21140.0;;;
02639;154.0;366.0;247.9;23650.0;;;
02640;60.0;154.0;102.0;19500.0;;;
02641;50.0;129.0;84.7;16180.0;;;
02642;80.0;163.0;118.4;20140.0;;;
02643;326.0;791.0;533.5;24180.0;;;
02644;146.0;366.0;244.4;24670.0;;;
02645;98.0;223.0;153.4;22630.0;;;
02647;;;;;;;
02648;843.0;1907.0;1308.2;19520.0;;;
02649;105.0;270.0;177.9;23190.0;;;
02650;150.0;352.0;241.9;19580.0;;;
02651;;;;;;;
02652;;;;;;;
02653;202.0;469.0;323.6;23670.0;;;
02654;;;;;;;
02655;53.0;132.0;88.5;21200.0;;;
02656;157.0;373.0;252.7;25980.0;;;
02657;82.0;209.0;138.8;19800.0;;;
02658;97.0;233.0;158.8;24680.0;;;
02659;220.0;506.0;347.8;27070.0;;;
02660;;;;;;;
02661;93.0;230.0;152.7;24950.0;;;
02662;144.0;348.0;233.9;22330.0;;;
02663;76.0;177.0;120.5;24220.0;;;
02664;53.0;122.0;83.1;26980.0;;;
02665;117.0;296.0;196.0;23820.0;;;
02666;400.0;854.0;601.6;18140.0;;;
02667;90.0;227.0;151.5;26620.0;;;
02668;425.0;958.0;659.1;19290.0;;;
02670;64.0;146.0;99.4;21560.0;;;
02671;115.0;269.0;181.9;20880.0;;;
02672;100.0;243.0;164.4;24700.0;;;
02673;167.0;439.0;285.1;22750.0;;;
02674;;;;;;;
02675;51.0;120.0;81.1;21830.0;;;
02676;700.0;1667.0;1121.7;21480.0;;;
02677;103.0;225.0;155.0;20130.0;;;
02678;;;;;;;
02679;55.0;156.0;100.1;22540.0;;;
02680;903.0;1977.0;1376.4;21840.0;;;
02681;117.0;272.0;182.8;20880.0;;;
02682;47.0;105.0;73.8;18840.0;;;
02683;45.0;104.0;70.3;19530.0;;;
02684;1358.0;2979.0;2079.4;18600.0;-11.2;18430.0;20880.0
02685;43.0;105.0;70.5;21950.0;;;
02686;168.0;379.0;263.0;23140.0;;;
02687;133.0;347.0;227.9;25610.0;;;
02688;;;;;;;
02689;;;;;;;
02690;;;;;;;
02691;24352.0;49850.0;35468.5;18400.0;-13.6;18000.0;22510.0
02693;91.0;226.0;150.5;21490.0;;;
02694;241.0;609.0;401.7;21730.0;;;
02696;;;;;;;
02697;158.0;382.0;259.0;24390.0;;;
02698;40.0;100.0;65.5;21530.0;;;
02699;111.0;271.0;180.7;21070.0;;;
02701;279.0;685.0;458.3;23000.0;;;
02702;266.0;638.0;434.3;24690.0;;;
02703;398.0;965.0;646.0;21160.0;;;
02704;100.0;215.0;150.9;20090.0;;;
02705;90.0;203.0;140.2;20440.0;;;
02706;228.0;566.0;376.9;24140.0;;;
02707;76.0;159.0;112.0;23120.0;;;
02708;97.0;236.0;157.8;24670.0;;;
02709;168.0;376.0;259.3;20470.0;;;
02710;288.0;718.0;475.5;21470.0;;;
02711;116.0;283.0;191.0;23460.0;;;
02712;63.0;137.0;97.2;26680.0;;;
02713;108.0;283.0;186.3;22340.0;;;
02714;140.0;334.0;225.7;21140.0;;;
02715;;;;;;;
02716;125.0;296.0;200.4;26400.0;;;
02717;243.0;593.0;398.2;22560.0;;;
02718;61.0;120.0;87.6;23670.0;;;
02719;889.0;2043.0;1403.0;21890.0;-13.0;;24240.0
02720;783.0;1788.0;1217.2;19110.0;;;
02721;213.0;527.0;349.5;24730.0;;;
02722;12797.0;26322.0;18654.8;18280.0;-14.1;18340.0;23310.0
02723;39.0;101.0;65.4;22090.0;;;
02724;;;;;;;
02725;53.0;135.0;88.6;18210.0;;;
02726;69.0;184.0;118.7;21820.0;;;
02727;99.0;209.0;148.0;19400.0;;;
02728;115.0;256.0;178.4;22130.0;;;
02729;;;;;;;
02730;116.0;280.0;188.6;19870.0;;;
02731;65.0;156.0;106.0;21020.0;;;
02732;;;;;;;
02734;118.0;258.0;181.5;24440.0;;;
02735;;;;;;;
02736;65.0;164.0;108.3;21700.0;;;
02737;235.0;539.0;371.8;19910.0;;;
02738;5933.0;12925.0;8998.3;18550.0;-10.8;18720.0;21910.0
02739;118.0;320.0;207.3;24660.0;;;
02740;102.0;223.0;156.4;21290.0;;;
02741;232.0;527.0;361.0;18780.0;;;
02742;;;;;;;
02743;61.0;155.0;103.5;21170.0;;;
02744;;;;;;;
02745;47.0;107.0;74.4;21350.0;;;
02746;280.0;672.0;451.6;22310.0;;;
02747;;;;;;;
02748;411.0;935.0;641.1;22890.0;;;
02749;85.0;217.0;144.5;23190.0;;;
02750;241.0;565.0;379.6;20460.0;;;
02751;62.0;141.0;97.2;24180.0;;;
02752;111.0;280.0;185.1;21340.0;;;
02753;146.0;327.0;225.7;18950.0;;;
02754;82.0;188.0;128.8;23990.0;;;
02755;219.0;506.0;344.1;22030.0;;;
02756;274.0;684.0;456.7;25260.0;;;
02757;227.0;509.0;351.9;18780.0;;;
02758;973.0;2043.0;1449.4;20750.0;-12.1;;22330.0
02759;110.0;295.0;190.8;18530.0;;;
02760;62.0;150.0;100.6;18650.0;;;
02761;78.0;217.0;139.3;26000.0;;;
02762;61.0;167.0;107.2;21590.0;;;
02763;79.0;199.0;132.1;22990.0;;;
02764;;;;;;;
02765;101.0;238.0;162.3;26040.0;;;
02766;95.0;238.0;157.4;20460.0;;;
02767;137.0;330.0;221.1;25570.0;;;
02768;192.0;499.0;328.8;22250.0;;;
02769;332.0;827.0;549.4;19540.0;;;
02770;347.0;793.0;550.8;24970.0;;;
02772;52.0;146.0;93.2;23880.0;;;
02773;;;;;;;
02774;52.0;125.0;83.7;24120.0;;;
02775;390.0;918.0;626.7;23570.0;;;
02776;223.0;590.0;382.1;19340.0;;;
02777;68.0;151.0;105.6;23730.0;;;
02778;;;;;;;
02779;91.0;239.0;155.6;18840.0;;;
02780;559.0;1310.0;886.4;20970.0;;;
02781;179.0;448.0;299.3;24060.0;;;
02782;88.0;200.0;137.5;21230.0;;;
02783;49.0;113.0;77.0;19860.0;;;
02784;71.0;161.0;110.6;22480.0;;;
02785;452.0;1085.0;736.9;22790.0;;;
02786;57.0;130.0;89.8;22440.0;;;
02787;108.0;257.0;171.9;23410.0;;;
02788;199.0;461.0;311.9;22380.0;;;
02789;1171.0;2374.0;1693.7;18480.0;-12.4;16970.0;23490.0
02790;95.0;218.0;149.3;21970.0;;;
02791;111.0;261.0;176.7;23970.0;;;
02792;65.0;138.0;97.2;22810.0;;;
02793;45.0;120.0;78.3;21920.0;;;
02794;79.0;200.0;133.0;27910.0;;;
02795;744.0;1571.0;1113.9;21710.0;;;
02796;;;;;;;
02797;61.0;163.0;105.4;19790.0;;;
02798;450.0;1143.0;751.7;22860.0;;;
02799;153.0;390.0;255.7;21250.0;;;
02800;123.0;330.0;213.1;22760.0;;;
02801;117.0;260.0;180.3;20750.0;;;
02802;73.0;192.0;126.0;20210.0;;;
02803;58.0;128.0;87.8;24920.0;;;
02804;79.0;206.0;135.5;23690.0;;;
02805;1115.0;2531.0;1739.3;20500.0;-11.7;;22530.0
02806;114.0;278.0;185.4;21030.0;;;
02807;262.0;632.0;428.6;24870.0;;;
02808;118.0;280.0;190.0;21140.0;;;
02809;;;;;;;
02810;4494.0;10162.0;6961.2;20260.0;-13.6;20710.0;24370.0
02812;87.0;211.0;142.9;24660.0;;;
02813;98.0;261.0;169.9;21030.0;;;
02814;71.0;169.0;114.1;21620.0;;;
02815;185.0;413.0;289.8;23520.0;;;
02816;187.0;470.0;312.4;21820.0;;;
02817;;;;;;;
02818;363.0;854.0;583.4;24860.0;;;
02819;;;;;;;
02820;751.0;1718.0;1192.2;23370.0;;;
02821;287.0;665.0;453.7;23470.0;;;
02822;162.0;436.0;282.3;25300.0;;;
02823;;;;;;;
02824;169.0;390.0;269.1;26020.0;;;
02826;140.0;357.0;235.7;20680.0;;;
02827;121.0;303.0;199.2;21300.0;;;
02828;;;;;;;
02829;;;;;;;
02830;385.0;890.0;608.6;18450.0;;;
02831;141.0;333.0;226.5;21450.0;;;
02832;82.0;185.0;127.9;20090.0;;;
02833;182.0;479.0;313.0;20240.0;;;
02834;63.0;149.0;101.6;23840.0;;;
03001;1316.0;2965.0;2051.9;23170.0;-15.5;;25800.0
03002;132.0;303.0;208.7;20970.0;;;
03003;486.0;910.0;679.9;21110.0;;;
03004;103.0;228.0;159.9;20160.0;;;
03005;143.0;299.0;211.4;17900.0;;;
03006;330.0;592.0;450.6;17360.0;;;
03007;156.0;362.0;246.1;23600.0;;;
03008;175.0;373.0;264.9;21400.0;;;
03009;54.0;121.0;83.7;20630.0;;;
03010;192.0;425.0;295.5;21230.0;;;
03011;152.0;389.0;257.0;22810.0;;;
03012;142.0;315.0;220.7;23520.0;;;
03013;1902.0;4004.0;2848.3;23560.0;-15.4;20660.0;26260.0
03014;81.0;161.0;117.7;20600.0;;;
03015;126.0;325.0;214.9;22900.0;;;
