median_income,nb_households,median_price_m2,predicted_price,residual_error,insee_code,commune,dept_code
34260.0,1170.0,4018.5185185185187,4018.4297920282174,0.08872649030126922,38431,SAINT-NAZAIRE-LES-EYMES,38
24890.0,1316.0,3296.703296703297,3152.654297350059,144.04899935323783,38439,CRETS EN BELLEDONNE,38
23890.0,444.0,2058.823529411765,1998.2855868753354,60.537942536429455,38465,SAINT-VICTOR-DE-MORESTEL,38
25750.0,4991.0,3814.7321428571427,3664.7899976802673,149.94214517687533,38474,SASSENAGE,38
24000.0,413.0,2296.7716612697477,2121.6572887314687,175.11437253827899,38478,SECHILIENNE,38
23980.0,811.0,1655.1724137931035,1815.6428989306307,-160.47048513752725,38479,PORTE DES BONNEVAUX,38
27130.0,746.0,3667.031312725813,3360.7361051876574,306.29520753815586,38484,SERPAIZE,38
24820.0,5529.0,4195.609126130004,3950.21416908509,245.39495704491446,38485,SEYSSINET-PARISET,38
25480.0,850.0,3162.4613003095974,2622.2200290960054,540.241271213592,38501,TENCIN,38
26530.0,1016.0,3252.450980392157,2972.1814448200475,280.26953557210936,38530,VAULX-MILIEU,38
28030.0,725.0,3276.3767857142857,2947.4958293412305,328.88095637305514,38554,VILLEMOIRIEU,38
22050.0,1537.0,1616.1616161616162,1763.6819809778954,-147.5203648162792,39013,ARBOIS,39
22860.0,410.0,1938.169642857143,1979.1261242397568,-40.9564813826139,39193,LE DESCHAUX,39
21020.0,863.0,1389.5248613998615,1416.641271740112,-27.116410340250468,39333,MOIRANS-EN-MONTAGNE,39
23540.0,739.0,1273.2142857142858,1677.306352836497,-404.0920671222111,39411,PERRIGNY,39
26170.0,826.0,2540.4430064708813,2452.493950212737,87.94905625814408,39487,SAINT-LAURENT-EN-GRANDVAUX,39
23400.0,990.0,1984.251968503937,2022.1848694113662,-37.93290090742926,39491,COTEAUX DU LIZON,39
21530.0,3025.0,1649.6243055555556,1606.816269818341,42.808035737214595,40001,AIRE-SUR-L'ADOUR,40
22200.0,674.0,1915.9235668789809,1884.8780825964,31.0454842825809,40002,AMOU,40
23010.0,541.0,1914.1414141414143,1905.9919695566628,8.149444584751564,40031,BEGAAR,40
22700.0,1063.0,2306.1176470588234,2194.8843338526053,111.2333132062181,40075,CASTETS,40
22900.0,326.0,1785.316265060241,1770.079072813829,15.23719224641195,40077,CAUNEILLE,40
22330.0,386.0,2980.597014925373,2610.833426493889,369.7635884314841,40129,JOSSE,40
19870.0,1144.0,2193.1219717716453,1921.8709595119863,271.2510122596591,40134,LABOUHEYRE,40
24670.0,1154.0,3714.285714285714,3287.3420064153165,426.9437078703977,40150,LEON,40
21660.0,435.0,2254.901960784314,1590.5236738027643,664.3782869815495,40152,LESPERON,40
24060.0,905.0,2594.2028985507245,2473.69587562591,120.50702292481446,40157,LIT ET MIXE,40
27350.0,273.0,1770.812996792637,1901.0856922098312,-130.2726954171942,40178,MAZEROLLES,40
22080.0,3654.0,2758.6206896551726,2533.107196448378,225.51349320679446,40184,MIMIZAN,40
22510.0,198.0,1966.1016949152543,1674.6293512427167,291.4723436725376,40188,MOMUY,40
22030.0,13941.0,1984.9675324675325,2748.5828583434445,-763.615325875912,40192,MONT-DE-MARSAN,40
21970.0,234.0,1647.2701149425288,1675.6300125821465,-28.359897639617657,40195,MONTGAILLARD,40
21260.0,588.0,1625.0,1676.1276875486612,-51.12768754866124,40201,MUGRON,40
22580.0,1483.0,2068.416613957411,2262.060548240308,-193.64393428289713,40202,NARROSSE,40
22610.0,316.0,2553.191489361702,1881.150870393486,672.0406189682162,40211,ORIST,40
23290.0,2996.0,3159.2836879432625,2815.9922549547964,343.2914329884661,40217,PARENTIS EN BORN,40
22200.0,647.0,2164.642375168691,2132.2869957072758,32.355379461415396,40227,PISSOS,40
21190.0,1344.0,2368.4210526315787,2045.618552082363,322.80250054921567,40243,RION-DES-LANDES,40
21960.0,413.0,1601.6761954261956,1550.5331262194095,51.143069206786095,40267,SAINT-JUSTIN,40
22940.0,2120.0,1329.113924050633,1789.4148570311115,-460.3009329804786,40282,SAINT-SEVER,40
25430.0,1955.0,3518.5185185185187,3231.452078511257,287.0664400072619,40287,SANGUINET,40
24680.0,655.0,3203.3898305084745,2753.9370556298295,449.45277487864496,40292,SAUBRIGUES,40
22760.0,466.0,3419.139866177423,2830.5779194788247,588.5619466985981,40293,SAUBUSSE,40
22380.0,1036.0,4305.840943683409,3459.35434309759,846.4866005858189,40328,VIEUX BOUCAU-LES-BAINS,40
24720.0,2143.0,1863.276836158192,2300.7765597302264,-437.4997235720343,41047,LA CHAUSSEE SAINT VICTOR,41
25210.0,1085.0,1459.85401459854,1865.6329455452494,-405.77893094670935,41055,VALLOIRE-SUR-CISSE,41
25620.0,1228.0,1833.3333333333333,2177.8376244282645,-344.5042910949312,41067,COUR CHEVERNY,41
23880.0,484.0,985.0,1413.6915816204198,-428.6915816204198,41085,LA FERTE SAINT CYR,41
20870.0,497.0,1000.0,1252.7083494738429,-252.70834947384287,41095,FRETEVAL,41
23320.0,521.0,1588.654401154401,1814.4021754579442,-225.7477743035431,41101,HERBAULT,41
26480.0,1065.0,1701.8386524822695,2031.8304051433445,-329.991752661075,41142,VALENCISSE,41
23530.0,585.0,1750.0,1687.8833153229536,62.11668467704635,41148,MONTLIVAULT,41
20900.0,2070.0,1549.2957746478874,1811.0581919742692,-261.76241732638186,41151,MONTRICHARD VAL DE CHER,41
22850.0,1596.0,1626.0869565217392,2676.7340247468505,-1050.6470682251113,41167,VEUZAIN-SUR-LOIRE,41
22110.0,1409.0,1209.950110864745,1466.0096849058143,-256.05957404106925,41173,BEAUCE LA ROMAINE,41
20290.0,1365.0,1388.888888888889,1507.678253095542,-118.78936420665309,41198,SAINT AIGNAN,41
21590.0,2375.0,1125.0,1515.9321195735474,-390.9321195735474,41232,SALBRIS,41
22840.0,83.0,1632.5115562403698,1674.7264931683217,-42.21493692795184,41254,LE TEMPLE,41
22400.0,518.0,1228.7362637362637,1389.5609139893922,-160.82465025312854,41258,THESEE,41
22900.0,1184.0,1177.8579356270811,1719.8679801288222,-542.010044501741,41280,VILLEFRANCHE-SUR-CHER,41
24530.0,3488.0,1957.8947368421052,2491.7627428728815,-533.8680060307763,41295,VINEUIL,41
22200.0,4232.0,2622.105263157895,3220.2338389540596,-598.1285757961646,42005,ANDREZIEUX-BOUTHEON,42
25590.0,673.0,2850.4854368932038,2706.9334721333635,143.5519647598403,42010,AVEIZIEUX,42
19810.0,1550.0,1289.2857142857142,1426.3352541619831,-137.0495398762689,42019,BOEN-SUR-LIGNON,42
23000.0,724.0,1867.5892589258926,1756.4367632236006,111.15249570229207,42026,BRIENNON,42
26190.0,688.0,3144.927536231884,2797.4691764181025,347.4583598137815,42032,CELLIEU,42
27920.0,697.0,2391.3366336633662,2539.942238737633,-148.6056050742668,42043,CHAMBOEUF,42
20420.0,1951.0,1631.5100250626567,1574.2614413550566,57.24858370760012,42052,CHARLIEU,42
25340.0,599.0,2300.0,2163.795600819634,136.20439918036618,42065,CIVENS,42
21560.0,321.0,2040.8163265306123,1377.8760544753004,662.9402720553119,42073,COTTANCE,42
28340.0,553.0,2720.4148986327205,2544.317769074408,176.09712955831264,42087,ECOTAY-L OLME,42
20980.0,4056.0,2168.63038277512,2309.049147486978,-140.41876471185833,42094,FEURS,42
21280.0,1944.0,1919.1919191919192,1833.5414914023008,85.65042778961833,42103,LA GRAND-CROIX,42
21200.0,2021.0,2408.653846153846,2202.804873402396,205.84897275145022,42110,L HORME,42
23810.0,493.0,2217.995622263915,1967.493466160305,250.50215610360988,42115,JONZIEUX,42
22450.0,278.0,1037.6643796455116,1211.0856394469183,-173.42125980140668,42118,LAY,42
23650.0,568.0,1584.8876786929884,1703.544536950397,-118.65685825740866,42134,MARCILLY-LE-CHATEL,42
22210.0,7732.0,2381.818181818182,2491.867217707023,-110.04903588884099,42147,MONTBRISON,42
23730.0,2600.0,1967.4145299145298,2359.4111132249654,-391.99658331043565,42149,MONTROND-LES-BAINS,42
24340.0,670.0,2634.877816798361,2363.733026537625,271.14479026073604,42169,PERIGNEUX,42
23450.0,533.0,1626.4113892979872,1847.1140886544642,-220.70269935647707,42175,POUILLY-LES-FEURS,42
23970.0,1452.0,1728.6821705426357,1862.9700921972835,-134.2879216546478,42182,RENAISON,42
22590.0,4503.0,2066.085331672376,2118.454645255126,-52.36931358274978,42189,ROCHE-LA-MOLIERE,42
23510.0,483.0,1989.2156862745098,1914.456065658664,74.75962061584573,42239,ST-JEAN-ST-MAURICE-SUR-LOIRE,42
23810.0,485.0,2041.0098522167486,1931.9090886129661,109.10076360378253,42253,SAINT-LEGER-SUR-ROANNE,42
23780.0,2116.0,2525.252525252525,2621.5066670560614,-96.25414180353619,42256,SAINT-MARCELLIN-EN-FOREZ,42
25630.0,1524.0,2919.821353320089,2789.8974127491097,129.92394057097954,42259,SAINT-MARTIN-LA-PLAINE,42
22600.0,473.0,1678.8461538461538,1699.4159424381075,-20.56978859195374,42293,SAINT-VICTOR-SUR-RHINS,42
21570.0,2654.0,2478.2608695652175,2179.739064681539,298.52180488367867,42304,SURY-LE-COMTAL,42
22230.0,574.0,1262.046568627451,1375.575309138896,-113.528740511445,43018,BAINS,43
23380.0,2088.0,2250.0,2286.5875610569883,-36.58756105698831,43020,BAS-EN-BASSET,43
23770.0,277.0,2207.689393939394,2122.1756745058356,85.51371943355844,43140,LE MONTEIL,43
21280.0,1375.0,1254.8076923076924,1317.4937519918694,-62.68605968417705,43162,RETOURNAC,43
20570.0,1609.0,1570.5153949129854,1596.037642982095,-25.522248069109537,43185,SAINTE-FLORINE,43
23160.0,1088.0,2095.977011494253,2181.0415996054635,-85.06458811121047,43211,SAINT-MAURICE-DE-LIGNON,43
29050.0,3909.0,3609.553478712357,4184.584781268696,-575.0313025563391,44009,BASSE-GOULAINE,44
23960.0,1694.0,3907.6923076923076,2470.2182711908486,1437.474036501459,44010,BATZ-SUR-MER,44
24040.0,1272.0,2525.773195876289,2354.309067205859,171.46412867043,44013,BESNE,44
25430.0,1533.0,2877.3584905660377,2314.2229713792694,563.1355191867683,44014,BIGNON (LE),44
22760.0,4255.0,2200.152207001522,2293.245189219722,-93.09298221819972,44015,BLAIN,44
23740.0,8522.0,2786.41026962728,3655.9203554841333,-869.5100858568535,44020,BOUGUENAIS,44
22550.0,2058.0,2246.376811594203,2322.184766408542,-75.80795481433915,44021,VILLENEUVE-EN-RETZ,44
22690.0,1244.0,1850.3875968992247,1921.2479815005904,-70.8603846013657,44023,BOUVRON,44
23620.0,1561.0,2698.2092696629215,2622.368330742891,75.84093892003057,44025,CAMPBON,44
25080.0,919.0,2998.7613162445323,2707.4090981800896,291.3522180644427,44027,CASSON,44
26130.0,1592.0,2745.695613924846,2763.8178875730678,-18.122273648221835,44028,CELLIER (LE),44
24160.0,2878.0,2526.4423076923076,2724.964195108268,-198.52188741596046,44029,DIVATTE-SUR-LOIRE,44
22270.0,1837.0,2468.253968253968,2264.6895545085763,203.5644137453919,44030,LA CHAPELLE DES MARAIS,44
25340.0,1228.0,2500.0,2550.172353149733,-50.172353149733226,44033,LA CHAPELLE LAUNAY,44
24200.0,1043.0,2500.0,2478.5626366388133,21.437363361186726,44046,CORSEPT,44
25380.0,2291.0,3657.718120805369,2822.5747825923872,835.1433382129817,44049,LE CROISIC,44
21380.0,1414.0,1773.9130434782608,1546.5219227171342,227.39112076112656,44051,DERVAL,44
25270.0,7871.0,3598.2413583990297,3643.054286827344,-44.812928428314535,44069,GUERANDE,44
22510.0,1047.0,2592.5925925925926,2578.2162402728713,14.376352319721263,44077,JOUE-SUR-ERDRE,44
24140.0,2682.0,2925.0,2469.573361513273,455.4266384867269,44101,LA MONTAGNE,44
22090.0,3067.0,2469.879518072289,2440.516266458371,29.363251613918237,44103,MONTOIR-DE-BRETAGNE,44
23710.0,3773.0,2750.841626630062,2992.7402536438913,-241.89862701382935,44110,NORT SUR ERDRE,44
24700.0,1350.0,2851.315789473684,2991.9467603423413,-140.6309708686572,44117,PALLET (LE),44
23640.0,2392.0,4035.869565217391,3524.1391033032223,511.7304619141687,44126,LA PLAINE-SUR-MER,44
22840.0,593.0,2200.9803921568628,2082.9027229041785,118.07766925268425,44140,REGRIPPIERE (LA),44
23550.0,19589.0,3198.214285714286,3481.77702529566,-283.56273958137444,44143,REZE,44
23910.0,1211.0,2076.867816091954,2146.813387292397,-69.94557120044283,44145,ROUANS,44
22720.0,1546.0,2296.363636363636,2472.228740043054,-175.8651036794181,44149,SAFFRE,44
21980.0,1233.0,2016.6666666666665,1674.533517759587,342.13314890707943,44156,CORCOUE-SUR-LOGNE,44
24230.0,2390.0,2685.185185185185,2639.3197712946944,45.8654138904908,44166,SAINT JEAN DE BOISEAU,44
21420.0,2775.0,1195.121951219512,1276.3322576514358,-81.21030643192375,44180,VALLONS-DE-L'ERDRE,44
24210.0,2988.0,4000.0,3562.725875671414,437.2741243285859,44182,SAINT-MICHEL-CHEF-CHEF,44
21900.0,36069.0,2757.7230259192283,3088.5363827964943,-330.81335687726596,44184,SAINT-NAZAIRE,44
23860.0,2820.0,2506.1605107159144,2663.0910137716915,-156.93050305577708,44186,SAINTE PAZANNE,44
24430.0,3617.0,2466.6666666666665,2582.5822350525104,-115.91556838584393,44188,ST-PHILBERT-DE-GRAND-LIEU,44
25500.0,13239.0,3244.6153846153848,3433.643635763353,-189.02825114796815,44190,ST SEBASTIEN SUR LOIRE,44
22650.0,1139.0,2376.8761904761905,2201.6121013002003,175.2640891759902,44192,SAINT-VIAUD,44
30100.0,2974.0,3398.7179487179487,3493.3193503052953,-94.60140158734657,44201,SUCE-SUR-ERDRE,44
22380.0,994.0,1408.6452762923352,1666.679471141719,-258.03419484938377,44205,LES TOUCHES,44
25070.0,2680.0,4000.0,2259.8576378024336,1740.1423621975664,44211,LA TURBALLE,44
22650.0,1640.0,1868.131868131868,1961.881160735617,-93.74929260374893,44216,VIEILLEVIGNE,44
23690.0,697.0,2909.090909090909,2507.8255972665993,401.2653118243097,44220,VUE,44
23770.0,567.0,2088.9378478664194,2006.2346219745614,82.70322589185798,44221,LA CHEVALLERAIS,44
22430.0,665.0,1555.5555555555557,1618.9475096183749,-63.391954062819195,44224,LA GRIGONNAIS,44
22320.0,5704.0,1768.2926829268292,2013.8786640193894,-245.58598109256013,45004,AMILLY,45
22470.0,365.0,1476.5625,1450.512746120878,26.04975387912191,45018,AUXY,45
20940.0,863.0,976.7441860465117,1241.8307637740932,-265.08657772758147,45040,BONNY-SUR-LOIRE,45
22840.0,1110.0,2027.390410958904,2114.609092202793,-87.2186812438888,45061,CEPOY,45
23520.0,388.0,1439.3939393939395,1526.3692583728077,-86.97531897886824,45069,CHAMBON-LA-FORET,45
23370.0,3777.0,1828.3250587927882,2061.4420402282226,-233.11698143543435,45082,CHATEAUNEUF S LOIRE,45
25770.0,3642.0,2083.3333333333335,2548.9533448824136,-465.6200115490801,45089,CHECY,45
20910.0,1949.0,1296.3569239342435,1542.9663048356733,-246.60938090142986,45115,COURTENAY,45
23680.0,905.0,1859.3827160493827,2019.6507542356362,-160.26803818625353,45119,DADONVILLE,45
24770.0,620.0,1258.3065953654188,2515.498828420182,-1257.192233054763,45122,DAMPIERRE-EN-BURLY,45
25090.0,1552.0,1690.8450704225352,1940.771937733883,-249.9268673113479,45142,FAY-AUX-LOGES,45
22250.0,712.0,2017.5438596491229,1923.0924865117072,94.45137313741566,45148,FONTENAY-SUR-LOING,45
21170.0,137.0,1640.625,1593.1727609680377,47.452239031962336,45149,FOUCHEROLLES,45
24890.0,4044.0,2264.367816091954,2439.7371344979456,-175.36931840599163,45169,INGRE,45
21430.0,627.0,1437.5,1588.476740789984,-150.97674078998398,45178,LADON,45
26420.0,531.0,1908.47414234511,2059.778470014339,-151.30432766922877,45182,LIGNY-LE-RIBAULT,45
25260.0,1042.0,1982.8263274336282,2122.3997390854065,-139.57341165177831,45188,LOURY,45
26450.0,1220.0,2551.0204081632655,2654.019421922245,-102.99901375897934,45194,MARDIE,45
25770.0,646.0,3159.722222222222,2938.062606927746,221.65961529447623,45196,MAREAU-AUX-PRES,45
16670.0,7367.0,1915.0,1849.3232311190427,65.6767688809573,45208,MONTARGIS,45
24230.0,134.0,1536.346516007533,1676.1623767543808,-139.81586074684787,45209,MONTBARROIS,45
27680.0,9336.0,2427.3504273504273,2869.9103644472593,-442.5599370968321,45232,OLIVET,45
25700.0,1644.0,2493.1288291354663,2463.87864889624,29.25018023922621,45235,ORMES,45
22260.0,1571.0,1363.6363636363637,1854.7995260824964,-491.1631624461327,45247,PANNES,45
24110.0,1117.0,1493.119266055046,1759.2593075186132,-266.1400414635673,45254,POILLY-LEZ-GIEN,45
22700.0,1440.0,1831.0353535353536,2035.5738409744572,-204.53848743910362,45258,PUISEAUX,45
26680.0,567.0,2297.41847826087,2343.588619391456,-46.17014113058622,45261,REBRECHIEN,45
25240.0,1488.0,1752.5985761226725,2024.5734096004414,-271.9748334777689,45269,SAINT-AY,45
23370.0,872.0,1492.5373134328358,1754.360066202308,-261.8227527694721,45270,SAINT-BENOIT-SUR-LOIRE,45
27790.0,1437.0,2204.331683168317,2665.1274330660626,-460.79574989774574,45272,SAINT-CYR-EN-VAL,45
23190.0,1335.0,2057.4712643678163,2072.34355456638,-14.87229019856386,45273,SAINT-DENIS-DE-L HOTEL,45
20610.0,497.0,1195.121951219512,1302.8508468542773,-107.7288956347652,45278,SAINTE-GENEVIEVE-DES-BOIS,45
22930.0,809.0,1285.7142857142858,1605.1293429626423,-319.41505724835656,45279,SAINT-GERMAIN-DES-PRES,45
22100.0,9544.0,2501.5592515592516,2517.6056840899732,-16.04643253072163,45284,ST JEAN DE BRAYE,45
26090.0,4049.0,2487.9709595959594,3621.7675987880752,-1133.796639192116,45286,SAINT-JEAN-LE-BLANC,45
20200.0,2319.0,1783.5820895522388,1739.0029578550925,44.579131697146295,45315,SULLY-SUR-LOIRE,45
26110.0,582.0,1856.9105691056911,2128.6182552872046,-271.7076861815135,45317,TAVERS,45
25730.0,1310.0,1731.9620206489676,1993.8766511341348,-261.9146304851672,45327,TRAINOU,45
25570.0,775.0,1181.159420289855,1555.2625869736305,-374.1031666837755,45335,VIENNE-EN-VAL,45
24790.0,927.0,1713.2805755395684,1831.3702659817843,-118.0896904422159,45346,VITRY-AUX-LOGES,45
23570.0,320.0,1302.7522935779816,1385.3486930452189,-82.59639946723723,45347,VRIGNY,45
21390.0,481.0,1900.2705361534677,1614.029781647941,286.24075450552664,46028,BETAILLE,46
20730.0,953.0,1100.3225744843392,1273.3331938923784,-173.01061940803925,46029,BIARS SUR CERE,46
21440.0,232.0,1742.6609848484848,1723.0098351142683,19.65114973421646,46033,PORTE-DU-QUERCY,46
20570.0,850.0,1877.563454627134,1797.894204834053,79.66924979308101,46063,CASTELNAU-MONTRATIER,46
22230.0,281.0,1760.1010101010102,1634.068426091074,126.03258400993627,46066,CAZALS,46
22150.0,4838.0,1772.3108413325804,2087.7614347198805,-315.45059338730016,46102,FIGEAC,46
22670.0,315.0,1689.4670231729056,1827.5545327678547,-138.0875095949491,46118,GIGNAC,46
21830.0,472.0,1402.391304347826,1650.2310258604277,-247.83972151260173,46138,COEUR DE CAUSSE,46
22720.0,254.0,1660.6744359037937,1805.2537698909748,-144.57933398718114,46153,LANZAC,46
21160.0,289.0,2499.1496598639455,2033.1232228446706,466.0264370192749,46240,ROCAMADOUR,46
21240.0,318.0,2005.1475113122174,1712.5960858954134,292.551425416804,46263,BARGUELONNE-EN-QUERCY,46
19500.0,1656.0,1438.4615384615386,1348.62383409264,89.83770436889859,46309,SOUILLAC,46
19160.0,15608.0,1888.888888888889,2162.114591437777,-273.2257025488882,47001,AGEN,47
22890.0,341.0,1101.8939393939395,1327.4145557308218,-225.5206163368823,47028,BIRAC SUR TREC,47
22470.0,2292.0,1733.0174413646055,2017.3955939060095,-284.378152541404,47031,BOE,47
20490.0,152.0,1630.2215884159718,2037.018275403312,-406.7966869873401,47033,BOUDY-DE-BEAUREGARD,47
24480.0,840.0,2062.3381877022653,2346.9216854384385,-284.5834977361733,47040,BRAX,47
21960.0,1234.0,1468.75,1580.8242479195499,-112.07424791954986,47069,COLAYRAC ST CIRQ,47
20400.0,552.0,1637.0967741935483,1584.887686995995,52.209087197553345,47078,DAMAZAN,47
21180.0,209.0,1176.3649425287356,1400.423581106104,-224.05863857736836,47079,DAUSSE,47
20170.0,586.0,1109.6491228070176,1260.5707343047613,-150.9216114977437,47086,DURAS,47
21030.0,348.0,1493.3333333333333,1468.0042785038347,25.329054829498546,47095,FAUILLET,47
19470.0,173.0,1621.7012987012986,1503.2870138096428,118.41428489165583,47151,LOUBES-BERNAC,47
23530.0,1778.0,1926.3095238095239,2023.274703857125,-96.96518004760105,47209,PONT-DU-CASSE,47
22470.0,1594.0,1666.6666666666667,1850.017571169578,-183.35090450291136,47215,PUJOLS,47
18850.0,201.0,1225.3694581280788,1251.5149121870522,-26.145454058973428,47235,SAINT COLOMB DE LAUZUN,47
18320.0,2697.0,1611.6666666666667,1534.9392136297686,76.72745303689817,47252,SAINTE LIVRADE SUR LOT,47
20150.0,570.0,956.0714285714286,1073.4913083505778,-117.41987977914926,47264,SAINT PARDOUX ISAAC,47
21480.0,1090.0,1485.9375,1646.632292055083,-160.6947920550831,47280,SAINT SYLVESTRE SUR LOT,47
20260.0,411.0,1570.6778206778206,1473.1269682598004,97.55085241802021,47301,SEYCHES,47
21280.0,976.0,1600.0,1651.711181041353,-51.71118104135303,48061,FLORAC TROIS RIVIERES,48
21170.0,1337.0,1472.3557692307693,1516.243741546134,-43.88797231536478,48080,LANGOGNE,48
20830.0,561.0,1514.8809523809523,1399.5607556182947,115.32019676265759,48127,MONTS-DE-RANDON,48
20770.0,429.0,1825.0,1571.7054640741155,253.29453592588447,48146,GORGES DU TARN CAUSSES,48
18730.0,215.0,1414.141414141414,1372.814832236037,41.326581905377,48194,VIALAS,48
21450.0,66797.0,3074.471963791803,3048.650267822225,25.82169596957783,49007,ANGERS,49
21530.0,216.0,1624.9015748031497,1602.9109428320123,21.990631971137418,49017,BARACE,49
22280.0,2712.0,2107.975034674064,2127.7586596159144,-19.783624941850576,49021,BEAUFORT-EN-ANJOU,49
28850.0,2713.0,2859.825,3558.9676032446027,-699.1426032446029,49035,BOUCHEMAINE,49
21240.0,1452.0,1533.3333333333333,1581.5559581249097,-48.222624791576436,49127,DURTAL,49
20070.0,511.0,1178.0420168067226,1230.1150827187803,-52.0730659120577,49140,FONTEVRAUD L ABBAYE,49
22090.0,1067.0,1601.5625,1631.3526131234828,-29.790113123482797,49163,JARZE VILLAGES,49
22950.0,1280.0,2083.3333333333335,2500.0635013239266,-416.73016799059315,49192,MAULEVRIER,49
21620.0,6570.0,1651.948051948052,1825.5380931982613,-173.59004125020942,49218,MONTREVAULT SUR EVRE,49
25300.0,1042.0,2742.7685950413224,2517.68280183437,225.08579320695253,49241,PLESSIS-GRAMMOIRE (LE),49
23300.0,5851.0,2338.152985074627,2370.9624334029368,-32.80944832830983,49246,LES PONTS DE CE,49
22750.0,820.0,2050.8474576271187,2003.764773640389,47.08268398672976,49260,LA ROMAGNE,49
26120.0,1624.0,2905.2983131438923,2860.3535351033483,44.94477804054395,49278,STE GEMMES SUR LOIRE,49
22210.0,1143.0,1904.4117647058824,2174.360449609774,-269.9486849038917,49333,SEICHES-SUR-LE-LOIR,49
22810.0,521.0,2026.25,2038.6373680795928,-12.387368079592761,49352,TOUTLEMONDE,49
23070.0,1263.0,1746.987951807229,2263.186940139115,-516.1989883318861,49355,TREMENTINES,49
22200.0,467.0,1413.0434782608695,2240.396877628656,-827.3533993677866,49364,VAUDELNAY,49
20310.0,799.0,1638.5944456222176,1521.4647452392608,117.1297003829568,49368,VERNANTES,49
21190.0,3351.0,1379.3103448275863,1702.4653330583624,-323.1549882307761,49373,LYS-HAUT-LAYON,49
21070.0,574.0,980.0,1403.1365555904165,-423.1365555904165,49374,VILLEBERNIER,49
25110.0,2178.0,2252.747252747253,2746.39359236011,-493.646339612857,49377,RIVES-DU-LOIR-EN-ANJOU,49
27110.0,1683.0,2747.252747252747,3506.723253611119,-759.470506358372,50003,AGON-COUTAINVILLE,50
24400.0,1393.0,2822.780861749934,2703.7127805646173,119.06808118531671,50031,BARNEVILLE-CARTERET,50
22650.0,38106.0,2346.195358877496,2557.668898305825,-211.47353942832933,50129,CHERBOURG-EN-COTENTIN,50
22430.0,264.0,1106.901489117984,1423.2531819259852,-316.3516928080012,50137,LA COLOMBE,50
24890.0,403.0,3000.0,2174.0828665741287,825.9171334258713,50143,COUDEVILLE-SUR-MER,50
20280.0,4082.0,2260.27397260274,2086.231588285126,174.04238431761405,50147,COUTANCES,50
25950.0,697.0,2557.8552744163308,2437.793969472009,120.06130494432182,50162,DIGOSVILLE,50
22270.0,1308.0,2055.5555555555557,2047.5516536912805,8.003901864275122,50168,DUCEY LES CHERIS,50
23510.0,441.0,1683.6187068745207,1808.0403797411595,-124.4216728666388,50185,FLEURY,50
19940.0,152.0,824.5754716981132,1728.409525106395,-903.8340534082818,50210,GORGES,50
21010.0,2019.0,1790.6976744186047,1752.8698795803662,37.82779483823856,50236,LA HAYE,50
19720.0,640.0,1641.7797888386124,1435.9980820037883,205.78170683482404,50237,LA HAYE-PESNEL,50
21340.0,1383.0,1389.2676767676767,1475.7723218856315,-86.50464511795485,50256,ISIGNY-LE-BUAT,50
19920.0,788.0,1029.4117647058824,1264.271012084331,-234.85924737844857,50260,JUVIGNY LES VALLEES,50
20040.0,1058.0,1385.7142857142858,1279.291131263836,106.42315445044983,50267,LESSAY,50
22460.0,532.0,1847.679705882353,1741.808672336478,105.87103354587498,50272,TOURNEVILLE-SUR-MER,50
20420.0,634.0,1859.5959595959596,1776.595006456787,83.00095313917268,50273,MONTSENELLE,50
22060.0,1151.0,1234.1772151898733,1338.9338665964085,-104.75665140653518,50292,MARIGNY-LE-LOZON,50
20120.0,990.0,1773.1958762886597,1235.7513669637717,537.444509324888,50341,MONTEBOURG,50
24540.0,695.0,2524.113475177305,2414.7596770995015,109.35379807780373,50349,MONTMARTIN-SUR-MER,50
21810.0,1359.0,1202.3809523809523,1394.4400247036713,-192.05907232271898,50359,MORTAIN-BOCAGE,50
22870.0,546.0,2361.1111111111113,2314.39945861509,46.71165249602109,50388,ORVAL SUR SIENNE,50
22400.0,1278.0,1369.047619047619,1418.6217713409642,-49.57415229334515,50391,GRANDPARIGNY,50
21060.0,1396.0,1641.7910447761194,1690.596677188375,-48.80563241225559,50400,PICAUVILLE,50
22480.0,301.0,1635.6611893583724,1570.3318822545145,65.3293071038579,50401,PIERREVILLE,50
22720.0,798.0,2847.222222222222,2424.063956083981,423.1582661382413,50403,PIROU,50
21790.0,1367.0,1932.7868852459017,1817.974817342195,114.81206790370675,50419,QUETTREVILLE-SUR-SIENNE,50
22550.0,559.0,884.6153846153846,1799.8980179305725,-915.2826333151878,50436,ROMAGNY FONTENAY,50
21390.0,375.0,2283.852258852259,1429.475318343144,854.3769405091152,50455,SAINT-CLAIR-SUR-L'ELLE,50
23780.0,331.0,1930.4584304584305,1906.3503247449944,24.10810571343609,50480,SAINT-GERMAIN-LE-GAILLARD,50
23420.0,495.0,2698.4126984126983,2354.3732550617297,344.03944335096867,50481,SAINT-GERMAIN-SUR-AY,50
20870.0,2968.0,1235.640648011782,1771.219242288498,-535.5785942767159,50484,SAINT-HILAIRE-DU-HARCOUET,50
26460.0,2241.0,3575.9493670886077,3493.1544257373303,82.79494135127743,50532,SAINT-PAIR-SUR-MER,50
24830.0,615.0,2067.8119349005424,1957.087688288556,110.72424661198647,50554,SAINT-SENIER-SOUS-AVRANCHES,50
